rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_title,product_description
5,The best balm ever!,"Finally, something that’s natural!! This beard balm is beyond amazing. It feels great on my skin and the minty smell to it really wakes me up in the mornings. I haven’t been able to find something that works and feels as great as this beard bomb so this defiantly gets a thumbs up for me.",B07H8V7QJH,B07H8V7QJH,AGV7GLA76JYZHJTZRMYF65G7F4KQ,1.55E+12,1,TRUE,"King Manes Beard Balm Leave-in Conditioner Tube, 2 Ounce Made with only Natural Ingredients (Includes Jojoba Oil, Argan Oil etc.)",[]
5,good,went well with what I needed it for,B002KUY6Y4,B002KUY6Y4,AESSBLNI4BI224FOHUGS35GHJEXQ,1.42E+12,0,TRUE,"Mehron 152 Bright Stage Blood, 4.5 oz",['Mehron Makeup Stage Blood']
5,Nice natural soft sponges.,"I like these very much. Good generous size, very soft when wet, nice natural sponges. With care they should last as expected. Glad I bought them.",B00BGB3C8O,B00BGB3C8O,AF3V46BOKNC2MRTZKT3IODHEITJA,1.54E+12,0,TRUE,"2 pack of 6""-7"" Natural Ocean Real Sea Sponge By The Sponge Company Set of 2",[]
5,good soap,good natural soap,B016PHPFI8,B016PHPFI8,AG5HDBDB4QZNZZY3TGJXJQQGBQLQ,1.62E+12,0,TRUE,"Orange Blossom Dead Sea Mineral Soap, Lightly, Naturally Scented 3.5 Ounce Bars, 6 pack, with Shea Butter, Argan Oil.",[]
1,One Star,Does not work for short hair,B00EDXX3MW,B00EDXX3MW,AFXEEQXHLHG2GUV7SGJEQND2FNPA,1.46E+12,0,TRUE,"Bridal Hair Comb-Flower Side Comb Barrette Headpiece,Wedding Hair Accessories for Brides and Bridesmaids",[]
1,One Star,useless. keeps falling DON'T BUY,B000KRL5VG,B000KRL5VG,AFXEEQXHLHG2GUV7SGJEQND2FNPA,1.42E+12,0,TRUE,Flents Silicone Nose Pads for Eyeglasses - Contains Two Pair,"['Flents Silicone Nose Pads for Eyeglasses - Contains Two Pair, K209']"
5,best scrubbers I have ever used,"best scrubbers I have ever used,  They last a long time.  somewhat abrasive helps remove the dead skin cells and invigorate my skin.  Feels really good to use it.  Flat and long enough that I can thoroughly scrub my back. I have been a fan of these style scrubbers for over 20 years.",B000CSH3YG,B000CSH3YG,AHE3IUFCN3E3GOB7CSUQ4VKSUGVQ,1.51E+12,2,TRUE,SALUX Nylon Japanese Beauty Skin Bath Wash cloth Towel Yellow,"['SALUX Nylon Japanese Beauty Skin Bath Wash cloth Towel Pink , Blue and Yellow color']"
5,Blends easily..,Just the right touch of color for cheeks.  Blends easily.........i love this product.,B00MNAE3KS,B00MNAE3KS,AG6ZSGC2MCNKR3EENMDJQTPY5KEQ,1.52E+12,0,TRUE,2 Pack e.l.f. Essential All Over Color Stick Blush 3101 Pink Lemonade,[]
5,Present,Worked great for a short while then the vibration stopped working. Still is a good brush.,B07PVS8DW8,B07PVS8DW8,AFFRXV2OXMDJWLK6I32AEJF56QSA,1.58E+12,2,TRUE,Shampoo Brush Vibrating Scalp Massager - Electric Handheld Soft Hair Scrubber,[]
1,Could not plug in,Plug in is way to big for our outlets. Never seen a plug like this. Wish I could of used it.,B00Q970V5W,B07D1B499B,AGF5X7RNZAVMD3HDIRJG7ZNNLMYQ,1.47E+12,1,FALSE,InnoLife Nail Art Drill Treatments KIT Electric File Buffer Bits Acrylics 6 File Pedicure Hands & Nails Repair (110V US 1.5M Plug) - Pink,"['Product Description Electric Nail Art Pen Shape File Drilling Handpiece Machine 6 Optional Bits (5 diamond bits, 1 emery rod with 6 sanding bands) Electric Nail Art Drill Variable speed control: 3,000 RPM up to 20,000 RPM Handpiece can directly connected to electricity, easy to carry around!! Light-weight design for precise operation! Quiet and smooth Suitable for pedicure and manicure The nail file can be used for natural nails as well as artificial nails', 'Product high lights: 1.5M power cord (50% longer than regular cord) 1.Sutitable for professional use, Nail Salon, Makeup Studio or home use Size: 16cm(L) x 2.4cm(Diameter of handpiece) Voltage: 110V Plug Type: US Plug Operation Detail: Plug in the electric cord to the main electric outlet Select the desired speed by turning the variable speed control knob on the handpiece To secure the bits: push in the desired bit firmly into the hole To remove the bits: turn off the machine and gently pull the bit out', 'Safety rules: Always unplug the tool when you change accessory Do not use near or place in water. If motor falls into water, unplug immediately. Do not reach into water Do not touch the bit after use. The bit is too hot to be touched by bare hands Keep dust out of eyes and lungs by using protective eyewear or a dust mask Always unplug it after use When the machine is not is use, all tool must be stored in a dry location abd keep out of children']"
5,Easy to use,Really like the shower cap,B07TT4L5LC,B07TT4L5LC,AGDYWNMBU2JD4LUK22J5CL4R35JA,1.59E+12,0,TRUE,Joemoon Long Hair Shower Cap Women Leaf Fabric Eco Waterproof Lined Reusable Washable 3 Pack,[]
5,Five Stars,Perfect size,B001B9S416,B001B9S416,AGDYWNMBU2JD4LUK22J5CL4R35JA,1.45E+12,0,TRUE,Plastic Ointment Jars With Lids 1 Oz 10/pkg,[]
1,both sets glue was dried up sending both back, ,B08CHNZBDC,B08CHNZBDC,AEL44KNEOUWZC4V6JJDVVTTLJ4KQ,1.64E+12,0,TRUE,"Eyelash Extension Training Kits, Mannequin Head Eyelashes Extensions Practice Cosmetology Esthetician Supplies with Eye Lashes Glue Tweezers Tools sets for Makeup Eye Lashes Practice 14pcs",[]
5,Bling-a-licious,The teeth are sturdy and the sides do not pinch.  I like these alot,B07VJ47DKL,B07VJ47DKL,AHLRNWMKNL4T6CYTRVECTXK2HGWA,1.59E+12,0,TRUE,"BKpearl 6 Pcs Teeth Headbands, Wave Rhinestone Headband Comb Crystal Hair Hoop for Women Girls",[]
3,Three Stars,"the handle is a little short  I've only used it once but it held up so, I'm keeping it.",B01N43E1H2,B01N43E1H2,AHLRNWMKNL4T6CYTRVECTXK2HGWA,1.51E+12,0,TRUE,Lilizhou Kegel Balls (Sliver),[]
2,Two Stars,Returned as there was no indication that the product was actually organic.,B0749FXL1T,B0749FXL1T,AEDBY2WEL2AXKVJVBDULCR6EZDCA,1.52E+12,0,FALSE,"Organic Labs - Eyelash & Eyebrow Growth Serum - Enhancer Treatment to Grow Natural, Lush, Lavish Eyelashes & Eyebrows - Best Rapid Brow & Lash Boost for Longer, Fuller Lashes and Thicker Brows",[]
1,Arrived broken,Arrived broken,B0171UQIUW,B0171UQIUW,AFPBQSDSRUYYB7AYXVZKI6SX5LAQ,1.49E+12,0,TRUE,Akago 28 Hole Makeup Brush Tree Holder Organizer Folding Collapsible Air Drying Tower Brush Dryer,[]
3,Work in a pinch.,These don't do the trick.  1-2 uses okay but I have since purchased the gloves that work much better!,B01F99RQQW,B01F99RQQW,AGEK7CO557BUVLGDZSWK5PR57FYA,1.52E+12,3,TRUE,Exfoliating Loofah Pad - 2pack 100% Natural Loofah Sponge Scrubber Brush Close Skin for Men and Women - GAINWELL,"[""Want silky smooth skin without having to pay for expensive lotions and potions? Fed up of having blocked pores which make you prone to spots, blemishes and other skin conditions? Want a natural exfoliator which is gentle on your skin but is strong enough to give it a deep cleanse? Natural and chemical free loofah sponge mitts Easy to use glove which fits securely over your hand to give all over body scrubbing, leaving your skin feeling soft and youthful Very soft after soak in the water,protect your skin from being hurt.Easy to clean by hand,don't recommend wash it by machine. The natural abrasion of loofah ensures effective exfoliation without the use of harsh chemicals. Feel like you have had a trip to the spa every time you have a bath or shower! Be amazed as your friends comment on your youthful glowing skin! Easily clears any impurities and blockages allowing your pores to breathe. Ideal for psoriasis or eczema sufferers too. 4.3 x 5.9 inch sponge fits perfectly on your hand like a glove At GAINWELL, we’re so confident you’ll love the feel of your skin after just a few uses that if you don’t we’ll refund your entire purchase promptly. You have nothing to lose, so purchase now with peace of mind. Click Add to Cart at the top of the page NOW and look forward to healthy clean glowing skin and be the envy of your friends!""]"
3,B+,B+,B01LMKB63G,B01LMKB63G,AGEK7CO557BUVLGDZSWK5PR57FYA,1.51E+12,0,TRUE,"Exfoliating Brown Sugar Body Scrub, Sugar Scrub with Dead Sea Salts Body Scrub, 12 Oz, by Pure Body Naturals",[]
5,Great clips for styling,Love these clips. I use them all the time to help part my hair into sections for ironing. They can also help keep my twisted bun stay in place for a car ride over before I let the curls loose. I can't wear it all day because my hair is too heavy for the clips.,B000X20Y4C,B000X20Y4C,AG3PUJV2FU2L627WEK24WW7QXHDA,1.48E+12,1,TRUE,"Soft 'N Style Butterfly Clamps, Assorted Colors, 1 Dozen","['Perfect for sectioning long or short hair. 12 clips per package. 3"" wide. Package contains assorted colors.']"
5,Covers flaws beautifully!,Amazing coverage.  Just use a very small amount.  A little goes a long way.  I have aging skin and brown spots.  It covered the spots wonderfully and feels light on my skin.  I have very sensitive skin and this foundation does not irritate my skin.,B01N7I5DEE,B01N7I5DEE,AESQFHRQ44UI5VUY5JAXAZI5EBCA,1.53E+12,7,TRUE,"PUROBIO - Liquid Foundation - Anti aging effect - Matte effect - Color 04 Organic, Vegan, Nickel Tested, made in Italy",[]
5,Five Stars,Works just like I was hoping.  Really good product.,B00SH5WGNE,B00SH5WGNE,AH3TBMSBRGE5SFO6HVYPVAR6PV3Q,1.44E+12,0,TRUE,Black Gel Eyeliner Liner Makeup Cream Smudge Pot For the Best Blackest Long Lasting Cat Drama Proof Look That's Natural Organic Hypoallergenic,"['GLIDES ON LIKE BUTTER', ': Save 10 minutes every day by gliding on your desired thick cats eye look without pain or tugging of your eyelids or your money back.', 'NO PAIN OR TUGGING', "":You will want to experiment on new eye looks knowing that you won't feel any more tugging or hard pressing pain on your eye lids, This is were it gets exciting."", 'INCREASED CONFIDENCE', "": The guys and girls won't stop complementing how sexy your eyes look within the FIRST WEEK, or your money back."", 'NO MORE IRRITATION/TEARS', ': Save hours from wiping your tears and $10 every month on wipes all thanks to the non-chemical, Paraben free, natural, ingredients.', 'FEEL MORE ATTRACTIVE', ': The eyes says it all, create any sexy eye look that will provide you with that jaw dropping look that guys crave for in a women. You will have the confidence knowing what will happen next when you walk into any room full of people.', 'THICK CATS EYE LOOK', ': Even the cats next door will be jealous of your cats eyes.', 'LASTS ALL DAY', ': Save the frustration of always taking off, reapplying throughout the day. Spend the time you will save on the things you enjoy doing more of all thanks to our formula.', 'NO MORE RACCOON EYES', "": No more worrying if you've got raccoon eyes by lunch time all thanks to our stronger formula."", ""Ready to increase your confidence with the THICKEST CATS EYES, jaw dropping SEXY MODEL LOOK, renew your old self into a NEW, WILD, even more ATTRACTIVE women, backed with a 30 DAYS GUARANTEE, Click the ADD TO CART BUTTON now to find out what you've been missing while stocks last. Don't order later, it will be SOLD OUT!""]"
5,Does It’s Job Well,"Nice creamy feel, goes on smoothly. Covers lightly not like foundation. It just improves the texture and evens out my skin tone.<br />I will buy this again.",B07H5HC1RX,B07H5HC1RX,AGCLE3XKUIHMMGV6RDRI5GIMACOQ,1.58E+12,1,TRUE,Zeitun Natural BB Cream Light Beige - Tinted Moisturizer - Hydrating Skin Perfector - Hypoallergenic and Fragrance Free BB Cream 1 fl oz,[]
3,Meh,"Maybe I don't know how to use this properly, but it is a hot mess on my eyebrows. Tried wiping the wand completely off and it still made a mess.",B072JX8LV5,B072JX8LV5,AGCLE3XKUIHMMGV6RDRI5GIMACOQ,1.50E+12,0,TRUE,Blissful Brows by Hairgenics – One Step Long Lasting Tinted Eyebrow Gel Infused with Fibers for Thick and Full Brows (Brunette),[]
5,So thin and breathable,"I'm mad I didn't buy this kind of mask sooner, but maybe I was hoping the madness would stop. Here we are a year later. These are so so thin, very soft, and very breathable. I just ordered more colors for me and my kid. I only wear masks when forced and it kills me that my kid has to wear one all day at school. Usually I cut the extra layers out of the cotton ones, but it is still too hot and makes me feel like I'm smothering. These are great. Highly recommend.",B08KHKH9WS,B08HSCS1RQ,AHFWSVKG3UWYGRGUKWF5HKY2TYQA,1.62E+12,3,TRUE,Super Light Thin Breathable Washable Reusable Paisley Themed Face Covering Protective Gear Selection (Pink_Peach_2set),[]
5,Five Stars,My Husband Loves it... firm bristles soothes his scalp,B00R1TAN7I,B00R1TAN7I,AEB5LQL4K2OFE2LT5H5BDPQLNZTQ,1.44E+12,0,TRUE,"GranNaturals Boar Bristle Smoothing Hair Brush for Women and Men - Medium/Soft Bristles - Natural Wooden Large Flat Square Paddle Hairbrush for Fine, Thin, Straight, Long, or Short Hair",[]
5,easy to use and very affordable,I like this because it is small compact and easy to use,B08L5KN7X4,B08L5KN7X4,AEAHMJFRN3ZP4ZCVO5PVLDHWXUWQ,1.63E+12,0,TRUE,Meeteasy Dental Cleaner Tool Kit - Dental Care for Adult - 100% Proven Safe,[]
5,No Stinkbugs here - this deodorant is amazing!,"It's fantastic -  if your deodorant ""stops working"" - give this a try!  It's thick and a little tough to apply BUT it works!  It works for women, men and stinky teenage guys!  The name is funny - bonus!",B07YP5LPYQ,B07YP5LPYQ,AGLASW2IBXGEOD7ZPXFUNODJKJIQ,1.59E+12,1,TRUE,"Natural Deodorant By Stinkbug, All Natural Deodorant with Coconut Oil and Natural Scents, Tangerine 3 Pack","['Natural Deodorant By Stinkbug, All Natural Deodorant with Coconut Oil and Natural Scents, Tangerine 3 Pack']"
5,Great for nurses,Super cute. It’s just a thin shower cap made of plastic but I use it work work as a nurse. Got lots of compliments on it.,B08R64NBGK,B08R64NBGK,AG3CF4PPKQAZWYESUNSMC6DWZWIQ,1.62E+12,0,TRUE,"4 Pieces Shower Caps for Women, Waterproof Reusable Shower Hair Caps Elastic Hem Turban Shower Bath Caps for Long, Short and Curly Hair for Women Girls (Palm Leaves, Leaf, Dot, Stripe)",[]
